0
"Link(url='https://www.pewresearch.org', text='Home', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2019/06/05/political-leaders-activists-viewed-as-prolific-creators-of-made-up-news-journalists-seen-as-the-ones-to-fix-it/', text='Page 3', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2019/06/05/3-americans-think-made-up-news-and-videos-create-more-confusion-than-other-types-of-misinformation/', text='Page 4', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2019/06/05/republicans-see-made-up-news-as-a-bigger-problem-than-democrats-are-more-likely-to-blame-journalists/', text='Page 5', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2019/06/05/the-highly-politically-aware-are-more-concerned-about-made-up-news-while-the-less-aware-spread-it-more/', text='Page 6', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2019/06/05/younger-americans-and-those-who-prefer-social-media-for-news-feel-less-concern-about-the-issue-of-made-up-news/', text='Page 7', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2019/06/05/misinformation-appendix-political-awareness-data/', text='Page 8', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2019/06/05/misinformation-acknowledgments/', text='Page 9', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2019/06/05/misinformation-methodology/', text='Page 10', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2019/06/05/many-americans-say-made-up-news-is-a-critical-problem-that-needs-to-be-fixed/#americans-do-not-blame-journalists-the-most-for-creating-made-up-news-and-information-but-put-most-responsibility-on-them-to-fix-it', text='Americans do not blame journalists the most for creating made-up news and information, but put most responsibility on them to fix it', fragment='', nofollow=True)"
"Link(url='https://www.journalism.org/2019/06/05/many-americans-say-made-up-news-is-a-critical-problem-that-needs-to-be-fixed/#much-of-the-public-has-taken-actions-in-response-to-the-issue-of-made-up-news-and-information', text='Much of the public has taken actions in response to the issue of made-up news and information', fragment='', nofollow=True)"
"Link(url='https://www.journalism.org/2019/06/05/many-americans-say-made-up-news-is-a-critical-problem-that-needs-to-be-fixed/#republicans-express-far-greater-concern-than-democrats-about-the-issue-and-place-far-more-blame-on-journalists', text='Republicans express far greater concern than Democrats about the issue and place far more blame on journalists', fragment='', nofollow=True)"
"Link(url='https://www.journalism.org/2019/06/05/many-americans-say-made-up-news-is-a-critical-problem-that-needs-to-be-fixed/#americans-react-differently-to-different-forms-of-misinformation-see-made-up-news-and-altered-videos-as-biggest-problems', text='Americans react differently to different forms of misinformation, see made-up news and altered videos as biggest problems', fragment='', nofollow=True)"
"Link(url='https://www.journalism.org/2019/06/05/many-americans-say-made-up-news-is-a-critical-problem-that-needs-to-be-fixed/#other-key-findings', text='Other key findings', fragment='', nofollow=True)"
"Link(url='https://www.pewresearch.org/fact-tank/2019/06/05/partisans-are-divided-on-whether-they-associate-the-news-media-or-trump-with-made-up-news/', text=""Fact TankJun 5, 2019Partisans are divided on whether they associate the news media or Trump with 'made-up' news"", fragment='', nofollow=False)"
"Link(url='https://www.pewresearch.org/quiz/news-statements-quiz/', text='PublicationsJun 18, 2018Quiz: How well can you tell factual from opinion statements?', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2016/01/20/crowdfunded-journalism/', text='', fragment='', nofollow=False)"
"Link(url='https://www.pewresearch.org/staff/nancy-vogt', text='Nancy Vogt', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2016/01/20/crowdfunded-journalism/pj_2016-01-20_kickstarter_0-01/', text='', fragment='', nofollow=False)"
"Link(url='http://www.theguardian.com/business/2015/jul/04/coolest-cooler-kickstarter-startup-crowdfunding-ryan-grepper', text='Coolest Cooler', fragment='', nofollow=False)"
"Link(url='http://www.businessinsider.com/oculus-rift-kickstarter-2014-3', text='a virtual reality gaming headset', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/theplanetarysociety/lightsail-a-revolutionary-solar-sailing-spacecraft/description', text='a prototype of a sailing spacecraft', fragment='', nofollow=False)"
"Link(url='https://www.indiegogo.com/projects/greek-bailout-fund#/', text='bailout fund for Greece', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2016/01/20/crowdfunded-journalism/#fn-53341-1', text='1', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2016/01/20/crowdfunded-journalism/pj_2016-01-20_kickstarter_0-02/', text='', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2016/01/20/crowdfunded-journalism/#fn-53341-2', text='2', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2016/01/20/crowdfunded-journalism/#fn-53341-3', text='3', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/propublica/investigating-the-intern-economy/description', text='ProPublica', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/1617105743/new-boston-review-web-site/description', text='Boston Review', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/help/faq/creator+questions#faq_41823', text='18 different countries', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2015/04/29/newspapers-fact-sheet/', text='roughly $20 billion in revenue generated by newspaper ads alone', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2014/03/26/the-revenue-picture-for-american-journalism-and-how-it-is-changing/', text='Pew Research Center estimated', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2016/01/20/crowdfunded-journalism/#journalism-projects-are-a-small-piece-of-the-crowdfunding-pie', text='money raised and number of projects', fragment='', nofollow=False)"
"Link(url='http://www.nytimes.com/2015/09/21/technology/kickstarters-altruistic-vision-profits-as-the-means-not-the-mission.html?_r=0', text='recently reincorporated as a public benefit corporation', fragment='', nofollow=False)"
"Link(url='https://www.indiegogo.com/', text='Indiegogo', fragment='', nofollow=False)"
"Link(url='http://www.niemanlab.org/2015/09/beacon-finds-partnerships-and-matching-donations-work-better-than-subscriptions-and-paywalls/', text='Beacon', fragment='', nofollow=False)"
"Link(url='http://www.knightdigitalmediacenter.org/blogs/agahran/2015/02/spotus-ends-insights-community-news-crowdfunding', text='Spot.us', fragment='', nofollow=False)"
"Link(url='https://www.journalism.co.uk/news/contributoria-closes-but-its-team-still-sees-a-future-for-people-supported-journalism-/s2/a566305/', text='Contributoria', fragment='', nofollow=False)"
"Link(url='http://www.crowdfundinsider.com/2014/01/29431-indievoices-crowdfunding-independent-international-journalists/', text='Indie Voices', fragment='', nofollow=False)"
"Link(url='http://blog.photoshelter.com/2013/06/crowdfunding-site-emphas-is-seeks-to-crowndfund-itself/', text='Emphas.is', fragment='', nofollow=False)"
"Link(url='https://ijnet.org/en/blog/new-way-fund-video-journalism-projects', text='Vourno', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2016/01/20/crowdfunded-journalism/#fn-53341-4', text='4', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2016/01/20/crowdfunded-journalism/pj_2016-01-20_kickstarter_0-03/', text='', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/2137324187/the-smokey-generation-wildland-firefighting-storie/description', text='The Smokey Generation', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/911392127/have-allosaurus-will-travel-fossil-tales-from-the/description', text='paleontology fieldwork memoir', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/1344849275/telling-the-big-story-of-a-small-frog/description', text='fate of the Kihansi spray toad', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/1591459793/traveling-puppet-needs-people-to-tell-his-stories/description', text='a traveling puppet named Stevie P. offering to write postcards from Europe.', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2016/01/20/crowdfunded-journalism/pj_2016-01-20_kickstarter_0-04/', text='', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/1697475365/religioncast/description', text='three graduate students', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/1011287401/frontier-town-then-and-now/description', text='first western-style theme park in the U.S.', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/hungarianwall/the-hungarian-wall-a-refugee-documentary/description', text='two documentary filmmakers ', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/249764330/8limbsus-founding-my-female-muay-thai-website-and/description', text='Thai kickboxing', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/2089470898/the-seams-in-every-stitch-a-story', text='a team of former NPR reporters', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2016/01/20/crowdfunded-journalism/pj_2016-01-20_kickstarter_0-06/', text='', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/1835387987/pedal-powered-news/description', text='San Francisco Public Press', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/texastribune/livestreaming-the-2014-race-for-gorvernor/description', text='Texas Tribune', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/fernshen/baltimore-brew-a-news-website-for-the-city/description', text='Baltimore Brew', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/708969873/civil-eats-food-policy-news-and-commentary-with-bi/description', text='Civil Eats', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/233938952/north-korea-borderlands-reporting-project/description', text='to China', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/adhdkidsrock/adhd-kids-rock-leading-the-way/description', text='keep the website going and add new resources', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2016/01/20/crowdfunded-journalism/pj_2016-01-20_kickstarter_0-05/', text='', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/350241171/third-grade-super-heroes-connect-the-community-and/description', text='elementary schools', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/102621462/411-press-fundraiser/description', text='high schools', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/989069739/the-warwick-globalist/description', text='universities', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/384365502/lets-print-a-summer-issue-from-the-crows-nest-edit/description', text='student newspaper', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/78873476/help-atlas-magazine-have-print-issues/description', text='campus lifestyle magazine', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/massive/massivetv-an-online-storytelling-laboratory-for-cr/description', text='online storytelling platform', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/2033378493/marine-ecosystem-assesment-of-californias-channel/description', text='Reef Check California', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/1241141456/help-bring-science-news-teacher-guide-to-high-scho/description', text='the Society for Science and the Public', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/1498168580/restart-europe/description', text='Norwegian think tank', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2016/01/20/crowdfunded-journalism/pj_2016-01-20_kickstarter_0-07/', text='', fragment='', nofollow=False)"
"Link(url='https://www.journalism.org/2016/01/20/crowdfunded-journalism/pj_2016-01-20_kickstarter_0-08/', text='', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/thecusp/the-cusp-music-magazine/description', text='the launch of new', fragment='', nofollow=False)"
"Link(url='https://www.kickstarter.com/projects/2026325229/covering-the-battle-for-equality-in-texas/description', text='the expansion of issue-based coverage by a news magazine', fragment='', nofollow=False)"
